Product ID,Product Name,Shop Name,Category,Sale Price,Available Samples,Items Sold,Total Commission Rate,Campaign ID,Campaign Name,%,Rank,Ad %,Rating,Link
1729406440625377953,"Fit Sport 3 Wireless Fitness Earbuds, Bluetooth 4.2, 6 Hour Batt...",JLab,Phones & Electronics,$20.49,49,104,"18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1729409074014622369,"Epic Lab Edition ANC Earbuds: Dual Drivers, 56+ Hr Playtime, ...",JLab,Phones & Electronics,$164.48,9,822,"18%

Open collab 15% - 20%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1729418759341445793,"GO POP USB Webcam - 1080p HD Video, 2.1MP, Privacy Shut...",JLab,Computers & Office Equipment,$24.98,50,"8,885","18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,4,https://www.tiktok.com/@JLab
1729430076387136161,JBuds Lux Active Noise Cancellation Wireless Bluetooth Headp...,JLab,Phones & Electronics,,29,"151,794","18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,5,https://www.tiktok.com/@JLab
1729466371048837793,"JBuddies Studio 2 Wired Kids Headphones, On Ear, Kid safety ...",JLab,Phones & Electronics,$18.98,14,181,"18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1729467251901239969,JBuddies Studio 2 Wireless/Wired Bluetooth Kids Headphones ...,JLab,Phones & Electronics,$24.98,37,210,"18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1729533600496194209,Flex Open-Ear Clip-On Earbuds 12mm Speakers 21+ Hours Pla...,JLab,Phones & Electronics,$39.93,36,"9,612","18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,4,https://www.tiktok.com/@JLab
1729533602366853793,"JBuds Sport ANC 4 Wireless Earbuds, 60+ Hr Battery, Sweatpr...",JLab,Phones & Electronics,$48.98,17,623,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1729576259279229601,Epic Mechanical Keyboard - High-Quality Keyboard for Office and ...,JLab,Computers & Office Equipment,$99.99,13,7,"18%

Open collab 15% - 20%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1729578006575813281,"Nightfall Wireless Gaming Headset, Flip-to-Mute Rotating Boo...",JLab,Phones & Electronics,$59.98,14,"1,060","18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,4,https://www.tiktok.com/@JLab
1729581243155255969,"Epic Work ANC Wireless On-Ear Headset Black, Quick Mute R...",JLab,Phones & Electronics,$93.99,15,125,"18%

Open collab 15% - 20%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1729627662132744865,"JBuds Lux ANC Headphones and GO POP+ Bluetooth Earbuds, Mau...",JLab,Phones & Electronics,$84.99,3,"7,468","18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,4,https://www.tiktok.com/@JLab
1729634518035763873,"Epic Sport 3 Active Noise Cancelling Earbuds, 52+ Hr Playtime,...",JLab,Phones & Electronics,$72.22,44,309,"18%

Open collab 15% - 20%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1729918193025258145,JBuddies Kids Active Noise Canceling Wireless/Wired Headpho...,JLab,Phones & Electronics,$20.98,12,854,"18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1729965136548696737,JBuds Lux + GO POP+ Cloud White Gift Set Audio Headphone Earb...,JLab,Phones & Electronics,$67.67,1,"6,154","18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,4,https://www.tiktok.com/@JLab
1730060534481523361,"JBuds Lux ANC & Mini Sage Gift Set, 1 set of Earbuds + Headp...",JLab,Phones & Electronics,$79.89,3,"9,387","18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,4,https://www.tiktok.com/@JLab
1730202701144298145,"GO POP ANC Earbuds, IP55, Bluetooth 5.3, 24+ Hr Playtime, ...",JLab,Phones & Electronics,,36,"9,079","18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,4,https://www.tiktok.com/@JLab
1730307664048460449,Go Lux ANC Headphones 40mm Drivers Hybrid ANC 70+ Ho...,JLab,Phones & Electronics,$32.89,14,"6,408","18%

Open collab 10% - 12%",7387471942794610478,JLab,14%,1,14%,6,https://www.tiktok.com/@JLab
1730704559594705569,JBuds Lux Active Noise Cancelling Headphones & JBuds Mini ...,JLab,Phones & Electronics,$75.19,0,"1,773","18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,4,https://www.tiktok.com/@JLab
1730704581613425313,"2 Pack: JBuds Lux Active Noise Cancelling Headphones, Graph...",JLab,Phones & Electronics,$99.99,13,304,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1730722444213392033,"2 Pack: GO POP+ Bluetooth Earbuds in Dark Pink & Pink, 35+ Hour...",JLab,Phones & Electronics,$50.00,12,926,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1730883637591380641,Epic 2 Wireless Optical Mouse 1200-2400 DPI 2.4G Wireless B...,JLab,Computers & Office Equipment,$73.99,14,18,"18%

Open collab 15% - 20%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1730896749189042849,JBuds Mini Tones Bluetooth 5.3 Earbuds Compact IP55 Dustpr...,JLab,Phones & Electronics,$28.19,12,"15,409","18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,5,https://www.tiktok.com/@JLab
1730909202231235233,"JBuds Lux ANC + Go Sport+ Graphite Pack, Set of 1 Headphone and...",JLab,Phones & Electronics,$74.99,12,504,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1730986553442734753,GO Lux Noise Cancelling Headphones & GO POP+ Cloud White Gif...,JLab,Phones & Electronics,$51.68,13,552,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1730986560691671713,GO Lux Noise Cancelling Headphones & GO POP+ Cloud Mauve Gi...,JLab,Phones & Electronics,$54.98,15,961,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731001162597110433,"2 Pack: Go Lux Mauve Active Noise Cancelling Headphones, O...",JLab,Phones & Electronics,$69.99,15,14,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731066715142984353,Epic Open Sport Earbuds Hi-Res Audio 30+ Hr Playtime Open...,JLab,Phones & Electronics,$84.99,14,45,"18%

Open collab 15% - 20%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731111145474462369,JBuds Pods ANC True Wireless Earbuds with 6 Microphones N...,JLab,Phones & Electronics,$43.99,14,229,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731111147191505569,Go Pods ANC True Wireless Earbuds with Hybrid Noise Cance...,JLab,Phones & Electronics,,10,"2,321","18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,4,https://www.tiktok.com/@JLab
1731140662893974177,Tones Earbuds 2 Pack: Go Tones+ & JBuds Mini Tones from,JLab,Phones & Electronics,$45.00,12,"1,273","18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,4,https://www.tiktok.com/@JLab
1731140717664506529,JBuds Lux Headphones & Flex Open Earbuds Gift Set,JLab,Phones & Electronics,$151.98,12,200,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731211135037313697,JBuds Lux ANC Headphones Cloud & JBuds Mini Pink Gift Set,JLab,Phones & Electronics,$81.99,17,345,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731394296254993057,JBuds Party Portable Bluetooth Speaker 30W 12H Playtime RG...,JLab,Phones & Electronics,,11,"1,053","18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,4,https://www.tiktok.com/@JLab
1731421072807072417,Stereo 2 Pack: JBuds Party Portable Bluetooth Speaker with RG...,JLab,Phones & Electronics,,8,102,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731506299418022561,Pop Party Ultra-Portable Bluetooth Speaker 5W Driver 8+ Hours...,JLab,Phones & Electronics,,15,"7,867","18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,4,https://www.tiktok.com/@JLab
1731517803879436961,Stereo 2 Pack: Pop Party Ultra-Portable Bluetooth Speaker with ...,JLab,Phones & Electronics,,4,351,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731537370591236769,JBuds Lux ANC Headphones & JBuds Pods ANC Earbuds Gift ...,JLab,Phones & Electronics,$161.98,15,22,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731744768366776993,Pop Party Bluetooth Speaker & Go Pop+ Earbuds Gift Set,JLab,Phones & Electronics,$64.98,15,97,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731749609083867809,"Epic Party Portable 100W Bluetooth Speaker, 4 Drivers, 16+ H...",JLab,Phones & Electronics,$189.99,9,325,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731831535040631457,JBuds Lux ANC Headphones & JBuds Party Bluetooth Speaker ...,JLab,Phones & Electronics,$100.00,15,34,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731831653316399777,Stocking Stuffers: Pop Party Bluetooth Speaker & JBuds Mini Earbud...,JLab,Phones & Electronics,$81.98,14,23,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731968238837076641,Video Call Must Haves - Go Work Headset & Go Pop USB Ca...,JLab,Phones & Electronics,$79.98,15,4,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1731996924262584993,Go Lux ANC Headphones & Go Pods ANC Earbuds Gift Set,JLab,Phones & Electronics,$96.98,15,120,"18%

Open collab 12% - 15%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1732018426147738273,Pop Party Speaker & JBuds Mini Earbuds With Cloud Foam Ear...,JLab,Phones & Electronics,$79.45,7,22,"18%

Open collab 15% - 20%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1732025498193728161,Epic Bluetooth Experience: Epic Party Bluetooth Speaker & Set...,JLab,Phones & Electronics,$279.99,15,8,"18%

Open collab 15% - 20%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1732059368362971809,3-Pack: JBuds Lux ANC Headphones & Go Pop+ Earbuds & JB...,JLab,Phones & Electronics,$168.97,15,43,"18%

Open collab 15% - 20%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1732068211574346401,Go Party Portable Bluetooth Speaker 10W Power 16 Hours Play...,JLab,Phones & Electronics,$31.48,14,510,"18%

Open collab 10% - 12%",7387471942794610478,JLab,16%,1,16%,3,https://www.tiktok.com/@JLab
1729439272051642465,"Dermaplane Face Razor Set 4 Pc, Precision Shaving Kit f...",SKNBODY,Beauty & Personal Care,$8.99,300,"2,064","21%
vs. open collab 15%",7397142148176135982,SKNBODY,18%,1,18%,4,https://www.tiktok.com/@SKNBODY
1729439516743340129,Hair Identifier Spray & Dermaplaning Razor Set ? Facial ...,SKNBODY,Beauty & Personal Care,$18.49,300,"279,005","21%
vs. open collab 15%",7397142148176135982,SKNBODY,18%,1,18%,5,https://www.tiktok.com/@SKNBODY
1729445565570322529,Hair Identifier Spray for Smooth Hair Removal - Face Care,SKNBODY,Beauty & Personal Care,$14.99,300,"6,812","21%
vs. open collab 15%",7397142148176135982,SKNBODY,18%,1,18%,4,https://www.tiktok.com/@SKNBODY
1729385088934777631,LIP LINER STAY-N - Peel-Off Lip Liner Stain - All Day & Night Lip...,SACHEU Beauty,Beauty & Personal Care,$14.00,202,"1,977,771","30%
vs. open collab 15%",7396087893229651754,SACHEU,25%,1,25%,8,https://www.tiktok.com/@SACHEU Beauty
1729483954690560799,Lip Glaze Elixir - 3-in-1 Balm + Oil + Gloss - Nourishing Lip Glaze - ...,SACHEU Beauty,Beauty & Personal Care,,73,"41,893","30%
vs. open collab 15%",7396087893229651754,SACHEU,25%,1,25%,8,https://www.tiktok.com/@SACHEU Beauty
1731108810097791775,"Cheek & Lip STAY-N TRIO -All-day Liquid Blush - Long-lasting, b...",SACHEU Beauty,Beauty & Personal Care,$26.25,0,"2,799","25%
vs. open collab 20%",7396087893229651754,SACHEU,23%,1,23%,4,https://www.tiktok.com/@SACHEU Beauty
1731108837517595423,"Cheek STAY-N Duo - All-day Liquid Blush - Long-lasting, buildable, ...",SACHEU Beauty,Beauty & Personal Care,$27.00,0,"2,062","25%
vs. open collab 20%",7396087893229651754,SACHEU,23%,1,23%,4,https://www.tiktok.com/@SACHEU Beauty
1731168026404360991,Liquid Glow STAY-N - All-Day Illuminator,SACHEU Beauty,Beauty & Personal Care,$15.00,29,"20,688","30%
vs. open collab 20%",7396087893229651754,SACHEU,26%,1,26%,7,https://www.tiktok.com/@SACHEU Beauty
1731173975669838623,"Eyeshadow STAY-N, a buildable, long-lasting, crease-proof liquid eye...",SACHEU Beauty,Beauty & Personal Care,$16.00,0,"47,938","30%
vs. open collab 15%",7396087893229651754,SACHEU,25%,1,25%,8,https://www.tiktok.com/@SACHEU Beauty
1731200428862706463,"Eyeliner STAY-N - All-Day Liquid Eyeliner - Flexible tip, long-wear, ...",SACHEU Beauty,Beauty & Personal Care,$14.00,12,"5,896","30%
vs. open collab 15%",7396087893229651754,SACHEU,25%,1,25%,7,https://www.tiktok.com/@SACHEU Beauty
1731200434359472927,Brow & Freckle STAY-N - Long Wear Brow & Freckle Tint,SACHEU Beauty,Beauty & Personal Care,$14.00,7,"5,629","30%
vs. open collab 15%",7396087893229651754,SACHEU,25%,1,25%,7,https://www.tiktok.com/@SACHEU Beauty
1731679496658391839,LINE & SHINE Lip DUO - Lip liner STAY-N & Lip Glaze Elixir DUO,SACHEU Beauty,Beauty & Personal Care,$19.00,5,"1,149","32%
vs. open collab 20%",7396087893229651754,SACHEU,28%,1,28%,6,https://www.tiktok.com/@SACHEU Beauty
1731793053171225375,LIP ICONS TRIOS & 4-Pack - Iconic LIP STAY-N with Hyaluronic A...,SACHEU Beauty,Beauty & Personal Care,,5,"1,381","32%
vs. open collab 20%",7396087893229651754,SACHEU,28%,1,28%,6,https://www.tiktok.com/@SACHEU Beauty
1731842181174563615,RED-Y OR NOT Lip DUO: Lip Liner STAY-N & Lip Glaze Elixir D...,SACHEU Beauty,Beauty & Personal Care,$19.00,5,927,"32%
vs. open collab 20%",7396087893229651754,SACHEU,28%,1,28%,5,https://www.tiktok.com/@SACHEU Beauty
1731891834397430559,[TikTok Exclusive] SACHEU Lip STAY-N TRIO - Peel-Off Lip Stain...,SACHEU Beauty,Beauty & Personal Care,,5,"22,306","32%
vs. open collab 20%",7396087893229651754,SACHEU,28%,1,28%,7,https://www.tiktok.com/@SACHEU Beauty
1731943347479417631,EYE-conic TRIO: Eyeshadow STAY-N x2 + Eyeliner STAY-N,SACHEU Beauty,Beauty & Personal Care,$30.00,0,"1,713","32%
vs. open collab 20%",7396087893229651754,SACHEU,28%,1,28%,6,https://www.tiktok.com/@SACHEU Beauty
1729401883679232365,NuDerma Clinical High Frequency Wand with Fusion Neon-Argon A...,Pure Daily Care,Beauty & Personal Care,$94.00,100,"53,075","20%
vs. open collab 15%",7407921752879515434,Pure Daily Care,18%,1,18%,4,https://www.tiktok.com/@Pure Daily Care
1729401883758137709,NuDerma Professional High Frequency Wand by wit...,Pure Daily Care,Beauty & Personal Care,$80.84,100,"43,278","19%
vs. open collab 15%",7407921752879515434,Pure Daily Care,17%,1,17%,4,https://www.tiktok.com/@Pure Daily Care
1729404607200530797,High Energy Hyaluronic Serum for NuDerma Wands by Pure Daily C...,Pure Daily Care,Beauty & Personal Care,,99,"12,118","15%
vs. open collab 10%",7407921752879515434,Pure Daily Care,13%,1,13%,4,https://www.tiktok.com/@Pure Daily Care
1729404717769527661,Premium Travel Case for NuDerma Wands - Shock R...,Pure Daily Care,Home Supplies,$32.00,99,"19,706","15%
vs. open collab 10%",7407921752879515434,Pure Daily Care,13%,1,13%,4,https://www.tiktok.com/@Pure Daily Care
1729404718196625773,NuDerma Standard High Frequency Wand for Anti-Aging and Anti-Ac...,Pure Daily Care,Beauty & Personal Care,$60.16,99,"42,322","17%
vs. open collab 15%",7407921752879515434,Pure Daily Care,16%,1,16%,3,https://www.tiktok.com/@Pure Daily Care
1729455168479072621,Official NuDerma Standard Glass Attachments Replacement Wands f...,Pure Daily Care,Beauty & Personal Care,$24.95,10,107,"10%
vs. open collab 6.5%",7407921752879515434,Pure Daily Care,8%,1,8%,2,https://www.tiktok.com/@Pure Daily Care
1729455169668682093,Official NuDerma Professional Glass Attachments Replacement Wand...,Pure Daily Care,Beauty & Personal Care,$24.95,10,583,"10%
vs. open collab 6.5%",7407921752879515434,Pure Daily Care,8%,1,8%,2,https://www.tiktok.com/@Pure Daily Care
1729465249981960557,PURE DAILY CARE NanoSteamer 3-in-1 Ionic Facial Steamer with ...,Pure Daily Care,Beauty & Personal Care,$41.36,99,"2,357","15%
vs. open collab 15%",7407921752879515434,Pure Daily Care,15%,1,15%,1,https://www.tiktok.com/@Pure Daily Care
1729500043700375917,NuDerma High Frequency Wand - Pink with 4 Neon-Powered Appli...,Pure Daily Care,Beauty & Personal Care,$60.16,0,"3,220","15%
vs. open collab 10%",7407921752879515434,Pure Daily Care,13%,1,13%,3,https://www.tiktok.com/@Pure Daily Care
1729429263949598722,Sun Bunny Gorgeous Luminous Finish Natural Bronzer,Too Faced,Beauty & Personal Care,$38.00,0,922,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729429263956807682,Lip Injection Extreme Instant and Long Term Plumping Li...,Too Faced,Beauty & Personal Care,$33.00,0,830,"25%
vs. open collab 20%",7423088324108437291,Too Faced,23%,1,23%,2,https://www.tiktok.com/@Too Faced
1729429263958511618,Makeup Insurance Longwear Blue Light Defense Setting ...,Too Faced,Beauty & Personal Care,$38.00,0,178,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729429263968014338,Lip Injection Instant Plumping 10 hour Long Wear Extrem...,Too Faced,Beauty & Personal Care,$24.00,0,"2,383","25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,4,https://www.tiktok.com/@Too Faced
1729429263988723714,Born This Way Ethereal Luminous Shine Absorbing Brigh...,Too Faced,Beauty & Personal Care,$44.00,0,334,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729429264025489410,Hangover Hydrating Brightening Replenishing Face Primer,Too Faced,Beauty & Personal Care,$44.00,0,213,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729429264474804226,Better Than Sex Foreplay Waterproof 24 hour Improved ...,Too Faced,Beauty & Personal Care,$30.00,0,173,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729429264570683394,Buildable Healthy Glow Natural Chocolate Bronzer,Too Faced,Beauty & Personal Care,$38.00,0,640,"25%
vs. open collab 20%",7423088324108437291,Too Faced,23%,1,23%,2,https://www.tiktok.com/@Too Faced
1729429264578809858,Lip Injection Maximum Plump Extra Strength Lip Plumpe...,Too Faced,Beauty & Personal Care,$33.00,0,"1,597","25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,4,https://www.tiktok.com/@Too Faced
1729429264579268610,Travel Size Better Than Sex Foreplay Waterproof 24 hour ...,Too Faced,Beauty & Personal Care,$16.00,0,89,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729429264579530754,Hangover 3-in-1 Hydrating Brightening Replenishing Prim...,Too Faced,Beauty & Personal Care,$37.60,0,344,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729429264604893186,Lip Injection Volumizing Plumping Lip Gloss,Too Faced,Beauty & Personal Care,$26.00,0,109,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729429264646443010,Born This Way Super Coverage Multi-Use Long Wear Con...,Too Faced,Beauty & Personal Care,,0,"63,125","25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,5,https://www.tiktok.com/@Too Faced
1729429265401221122,Cloud Crush Buildable Blendable Blurring Blush,Too Faced,Beauty & Personal Care,$32.00,0,"4,555","25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,4,https://www.tiktok.com/@Too Faced
1729429265424617474,Chocolate Soleil Matte Long Wear Buildable Bronzer,Too Faced,Beauty & Personal Care,$38.00,0,"2,411","25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,4,https://www.tiktok.com/@Too Faced
1729429265427959810,Moon Crush Sheer Multi-Use Highlighter,Too Faced,Beauty & Personal Care,$40.00,0,281,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729429265429270530,Lip Injection Power Plumping Hydrating Nourishing Liqu...,Too Faced,Beauty & Personal Care,$26.00,0,597,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729429265446768642,Travel Size Hangover Hydrating Brightening Replenishin...,Too Faced,Beauty & Personal Care,$22.00,0,166,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729429265446899714,Travel Size Hangover 3-in-1 Hydrating Brightening Replen...,Too Faced,Beauty & Personal Care,$22.00,0,159,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729430004025233410,Born This Way The Natural Nudes Highly Pigmented Eye ...,Too Faced,Beauty & Personal Care,$50.76,0,"5,633","25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,4,https://www.tiktok.com/@Too Faced
1729430006375813122,Better Than Chocolate Eye Shadow Palette & Free Eyesha...,Too Faced,Beauty & Personal Care,$45.89,0,"19,355","25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,5,https://www.tiktok.com/@Too Faced
1729430008167370754,"Better Than Mascara - Original Black, Chocolate, Burgund...",Too Faced,Beauty & Personal Care,,0,"1,484","25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,4,https://www.tiktok.com/@Too Faced
1729434216447053826,Shadow Insurance 24-Hour Long Wear Eye Shadow Primer,Too Faced,Beauty & Personal Care,$28.00,0,305,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729434218228715522,Kissing Jelly Ultra-Nourishing Hydrating Lip Oil Gloss,Too Faced,Beauty & Personal Care,$22.00,0,"1,750","25%
vs. open collab 20%",7423088324108437291,Too Faced,23%,1,23%,3,https://www.tiktok.com/@Too Faced
1729448585454456834,Born This Way Natural Nudes Highly Pigmented Mini Ey...,Too Faced,Beauty & Personal Care,$29.00,0,697,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
1729448585458323458,Chocolate Soleil Creamy Buildable Multi-Use Melting Bro...,Too Faced,Beauty & Personal Care,$35.00,0,"5,889","25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,4,https://www.tiktok.com/@Too Faced
1729459067874611202,Pillow Balm Ultra-Hydrating Nourishing Lip Balm Treat...,Too Faced,Beauty & Personal Care,$27.00,0,"2,687","25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,4,https://www.tiktok.com/@Too Faced
1729534611612733442,"Born This Way Soft Matte Foundation, Hydrating, Longlast...",Too Faced,Beauty & Personal Care,$46.00,0,"1,153","25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,4,https://www.tiktok.com/@Too Faced
1729559964634288130,"Disco Crush High Shine Glitter Eye & Face Sparkle, Eye S...",Too Faced,Beauty & Personal Care,$30.00,0,169,"25%
vs. open collab 17%",7423088324108437291,Too Faced,22%,1,22%,3,https://www.tiktok.com/@Too Faced
